timestamp,ref_x,ref_y,ref_yaw,ref_v,act_x,act_y,act_yaw,act_v,act_vx,act_vy,error_lon,error_lat,error_yaw,error_v,cmd_steer,cmd_accel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765531605.7233698,-18.29595947265625,-7.362941741943359,1.5707701444633357,0.0,-18.2961983079299,-7.363049014411615,1.5707688962356687,0.0,0.0,-0.0,-0.00010727872148336858,0.0002388324649236807,-1.248227667005608e-06,0.0,0.03245929,-0.0014324824791401623,1,249.41349029541016,2.930840492248535,8.162447929382324
1765531605.7331314,-18.29595947265625,-7.362941741943359,1.5707701444633357,0.0,-18.2961983079299,-7.363049014411615,1.5707688962356687,0.0,0.0,-0.0,-0.00010727872148336858,0.0002388324649236807,-1.248227667005608e-06,0.0,0.021350883,-0.005626723025925456,1,9.244918823242188,2.707914352416992,8.285568237304688
1765531605.7816563,-18.295959467647716,-7.362744798240553,1.5707701444633357,0.00020281620913215753,-18.296172969017395,-7.3627447928091065,1.5707839430958277,0.015820565756844623,0.01576089553418853,-0.0013727610232814565,-1.585172471050382e-10,0.00021350136974771018,1.3798632491957008e-05,0.015558079325056373,0.07132926,-0.0026657474613748476,1,7.880449295043945,1.87114417552948,8.530524253845215
1765531605.831049,-18.295959408663986,-7.360425462147282,1.5707701444633357,0.0025913107252638146,-18.29619411361683,-7.360425456155062,1.5708280184118684,0.048451500122638366,0.048158925902890386,-0.005316551515215353,-1.529028422421843e-10,0.0002347049529217206,5.7873948532627395e-05,0.04556761517762657,0.06370352,-0.013781925643840802,1,7.282257080078125,2.19354510307312,8.199884414672852
1765531605.8809245,-18.295959391274412,-7.359741675802028,1.5707701444633357,0.0032954863471523145,-18.29618089945609,-7.359741670139068,1.5708494568586435,0.013354483787254658,0.012469580650003621,-0.004780355178969735,-1.3664077861155068e-10,0.0002215081817502223,7.931239530778456e-05,0.009174094302851307,0.10259943,-0.010697734528533181,1,7.099151611328125,2.6518614292144775,8.594658851623535
1765531605.9308424,-18.295959328482517,-7.357272596461477,1.5707701444633357,0.005838189184362169,-18.296204576888304,-7.357272590171842,1.570948659609249,0.05138633767674878,0.05080058248225088,-0.007736699509020351,-1.3154048556636987e-10,0.00024524840586683026,0.00017851514591327164,0.04496239329788871,0.050588932,-0.014022783273583741,1,7.080793380737305,2.8949058055877686,8.287202835083008
1765531605.980989,-18.295959309528417,-7.356527290484034,1.5707701444633357,0.0066057188430122945,-18.29618531624331,-7.356527284676819,1.5709804843842754,0.024306937369616217,0.02391445999774081,-0.004350380133609012,-1.1016759243491828e-10,0.0002260067149677265,0.0002103399209396617,0.017308741154728514,0.0328423,0.005525850297124917,1,7.168054580688477,2.1920459270477295,8.244389533996582
1765531606.0409417,-18.295959218591182,-7.35295149064837,1.5707701444633357,0.010288142586190862,-18.296352498154164,-7.352951480553981,1.5709876749192186,0.037483569566394925,0.03746612339986615,-0.0011434967532833833,-2.0258659196201382e-10,0.0003932795631110141,0.00021753045588290829,0.02717798081367529,0.04591061,0.0195945303924662,1,14.836311340332031,3.2106552124023438,8.249488830566406
1765531606.085953,-18.295959170108965,-7.351045091071598,1.5707701444633357,0.012251387563012701,-18.29642342892356,-7.35104507915441,1.5710067165210129,0.03868431053267359,0.03867236716435145,-0.0009611968029040596,-2.381900912883683e-10,0.00046425881474844455,0.0002365720576771313,0.026420979601338747,0.06174276,0.03301811177546258,1,12.148380279541016,2.5322108268737793,8.395509719848633
1765531606.164854,-18.295959098585705,-7.348232680218662,1.5707701444633357,0.015147659439623604,-18.296502044708298,-7.348232666274235,1.5710732955482647,0.07704833228243141,0.07703591096067816,-0.0013834485759972885,-2.7116845811355275e-10,0.0005429461227719788,0.00030315108492895426,0.06188825152105456,0.035553582,0.03567876265754434,1,38.53797912597656,3.165215492248535,8.41749382019043
1765531606.1853187,-18.29595901237642,-7.344842791189606,1.5707701444633357,0.018638628850952722,-18.29651562348563,-7.344842776866178,1.5711716993505431,0.04554077597977669,0.045323749102662104,-0.00444072562979761,-2.4994883779293835e-10,0.0005566111093914773,0.0004015548872073893,0.026685120251709382,0.024469651,0.033212712952664425,1,11.561870574951172,2.3619773387908936,8.29764461517334
1765531606.234294,-18.295958874867843,-7.339435730389038,1.5707701444633357,0.02420691846107899,-18.29624382348586,-7.339435722924126,1.5714089870036692,0.1644329377824161,0.16431403348370466,-0.006252153874618974,4.293047468231273e-12,0.0002849486181145366,0.0006388425403334175,0.14010711502262568,0.017374678,0.020412656376182687,1,10.563135147094727,2.735154390335083,8.618141174316406
1765531606.2833066,-18.295958507013772,-7.3249711105121005,1.5707701444633357,0.03910284723752702,-18.296172363548,-7.32497110472082,1.5716088572434797,0.3115008910781592,0.31144529288075185,-0.005885124035218881,1.9201765722886703e-10,0.0002138565343054476,0.0008387127801439132,0.27234244564322485,0.0033141337,0.004809052146070953,1,9.50169563293457,3.994263172149658,10.017287254333496
1765531606.3391824,-18.29595798437837,-7.304420237150757,1.5707701444633357,0.06026651060986799,-18.296210292084194,-7.304420230190758,1.5717097910487936,0.3857444532594438,0.3857402900281452,-0.0017921689177104456,3.5399478861086966e-10,0.0002523077059207099,0.0009396465854578651,0.3254737794182772,0.02385797,-0.02360973479587274,1,13.401508331298828,3.2435150146484375,10.81692123413086
1765531606.3901887,-18.295957620586922,-7.290115366281018,1.5707701444633357,0.0749979269515898,-18.296269473418462,-7.290115357673861,1.5718513380607315,0.4022354860704065,0.40209739201070016,-0.01053914571914974,4.42122529485729e-10,0.0003118528316589146,0.0010811935973957798,0.32709946505911036,0.06380212,-0.030448833659955918,1,16.2198543548584,3.7671072483062744,10.901293754577637
1765531606.4312377,-18.295957127869464,-7.270740915172134,1.5707701444633357,0.09495008927981388,-18.296502953699996,-7.27074090043481,1.5723288428441826,0.3990342559845896,0.3981659302951619,-0.02631025278029909,4.46330488763336e-10,0.0005458258307305259,0.001558698380846879,0.30321584101534804,0.035185307,-0.04430799701707397,1,7.489442825317383,2.5523135662078857,10.933440208435059
1765531606.4814224,-18.295956547885517,-7.2479350039945345,1.5707701444633357,0.11843603163251633,-18.29677466123598,-7.247934982120789,1.572874258235431,0.3930948793813935,0.3927530983036005,-0.016388653660218848,4.536304803383453e-10,0.0008181133507544043,0.0021041137720951846,0.2743170666710842,0.015037331,-0.04259377221989417,1,7.570743560791016,3.4104392528533936,10.330788612365723
1765531606.530565,-18.295956024842386,-7.227368098154131,1.5707701444633357,0.1396162055435518,-18.296916321623403,-7.227368072473473,1.5731231306392988,0.37744783004885213,0.37738168141637335,-0.007066182840689565,5.378497652684262e-10,0.0009602967813599536,0.0023529861759630233,0.23776547587282154,0.03007447,-0.03153950830185859,1,6.801843643188477,1.9194531440734863,10.288273811340332
1765531606.587165,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297057285591986,-7.209881036027296,1.573352029334991,0.3604728858703965,0.3602724712852805,-0.01201864725036185,-0.14693951371149297,0.0011015951115780668,0.0025818848716552267,0.0513268154625266,0.0019311719,-0.011279293541303415,1,13.40341567993164,2.6829657554626465,10.687460899353027
1765531606.6464994,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297149562609437,-7.193265031280563,1.5734909131858388,0.34352173370233446,0.3435205101114458,-0.0009168743805297874,-0.13032351138648293,0.0011943071747430656,0.002720768722503042,0.03457485428869189,-0.0072182566,0.015667548725074733,1,18.579959869384766,2.827720880508423,10.355304718017578
1765531606.6841078,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297175576804715,-7.176388870249723,1.5734777305384429,0.3258686017720702,0.3258591642910094,0.0024800541221956813,-0.11344735104253953,0.0012207632272556066,0.002707586075107127,0.01691350846825551,0.028488006,0.04776336293850972,1,10.360002517700195,2.9765758514404297,10.730462074279785
1765531606.7337801,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297233296324087,-7.161348278058911,1.5735204742739386,0.30964876540504,0.30952815560036084,-0.008641690083791868,-0.09840676036811452,0.0012788765443794464,0.0027503298106028584,0.0005824997776069374,0.03960054,0.07648873506987336,1,10.036706924438477,1.6639057397842407,11.362786293029785
1765531606.792122,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297293543718883,-7.154063201245862,1.5736138180701458,0.3021874960020739,0.30178890131702424,-0.015515855821282324,-0.0911216851349791,0.0013393146794510498,0.0028436736068100377,-0.007156754505729668,0.031117776,0.10048511301778723,1,18.297195434570312,3.490098476409912,11.392570495605469
1765531606.8330982,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.298086023435157,-7.134536600595189,1.573736722954453,0.2282884477781422,0.22798648951410977,-0.011737801667530249,-0.07159510523996644,0.002132305647386242,0.0029665784911172555,-0.08095916630864414,-0.0011363924,0.12272675109616993,1,9.216070175170898,2.6790812015533447,12.908679008483887
1765531606.8826413,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.298172090190626,-7.124816698597051,1.5738419178175111,0.17865644528278563,0.17865625792369255,0.0002587388336163589,-0.06187520549858834,0.002218626892521862,0.003071773354175411,-0.13028939789906135,0.01017302,0.16349692335623955,1,8.894205093383789,3.6512913703918457,14.306658744812012
1765531606.9306698,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297380013131594,-7.114155717951289,1.5742511125190017,0.12051158055379099,0.12050957095400608,0.000695956934176641,-0.0512142041180558,0.0014268289630916258,0.0034809680556660005,-0.18843608486874783,0.03247032,0.2221001827083917,1,6.855487823486328,4.3048224449157715,15.740376472473145
1765531606.981102,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297318936655095,-7.110484196246952,1.574311166801583,0.1645346623773281,0.1644510170758013,-0.005245770330072208,-0.04754268081585242,0.001365848615612589,0.0035410223382472683,-0.14449463874695262,-0.014668081,0.2827510128770296,1,7.300376892089844,3.728935956954956,13.456367492675781
1765531607.0318851,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.29707299176141,-7.100641170330865,1.574493460178199,0.11997570112878798,0.11997559981514347,-0.00015591773729266355,-0.037699648463729224,0.0011201614353802765,0.003723315714863284,-0.18897005600761044,-0.04227121,0.3406989080953416,1,8.026123046875,4.976129531860352,15.302403450012207
1765531607.0888476,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.29748683534019,-7.097867384716053,1.574260167266708,0.10908010690001653,0.1089411005864727,0.005505118012092884,-0.034925873685257076,0.0015340776381932257,0.003490022803372295,-0.2000045552362812,-0.045311242,0.3831348133358828,1,14.976024627685547,4.245692729949951,15.76504898071289
1765531607.1474717,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.29735265751867,-7.089677729764013,1.5741733482151714,0.14225598284992666,0.14221730193055349,0.00331718075968352,-0.026736215222935993,0.001400114240978485,0.0034032037518356706,-0.16672835389220042,-0.02067185,0.4183931389045149,1,20.34783363342285,4.7659149169921875,14.381539344787598
1765531607.1848915,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.29741200288559,-7.084569938710022,1.5740724144098575,0.13669798966382443,0.13666738927128166,0.0028922461691598175,-0.021628425724495852,0.001459593341758141,0.0033022699465217187,-0.17227826655147224,0.014524263,0.43754665821929783,1,11.116266250610352,4.999661445617676,14.791596412658691
1765531607.232974,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297982539312184,-7.0781593533521505,1.5737993072400698,0.11573687177868118,0.11572756356156282,-0.00146782874318745,-0.015217855306795699,0.0020302976122274544,0.00302916277673404,-0.19321809226119108,-0.009663843,0.4627385232756337,1,9.068965911865234,5.118875503540039,15.377190589904785
1765531607.2850118,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.29751317645932,-7.07223143142344,1.5740485791181014,0.1418333841838955,0.141810531236313,0.0025459967657471307,-0.009289921091102759,0.0015610899663408,0.0032784346547656273,-0.16713512458644092,0.05114914,0.48018325028189623,1,11.266946792602539,4.700953483581543,14.674986839294434
1765531607.3320487,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297484508824432,-7.065986992500391,1.5740950512791232,0.11442831648178226,0.11432609317884668,-0.004835703807780793,-0.003045481419608851,0.001532585825434499,0.003324906815787454,-0.19461956264390723,0.071150064,0.5051535950120094,1,8.29935073852539,5.3690996170043945,14.982279777526855
1765531607.381352,-18.29595184326172,-7.062941551208496,1.5707701444633357,0.3089456558227539,-18.297692367121492,-7.063405596219351,1.574058832288298,0.09361775795642617,0.09300735397670036,-0.010673177176490365,-0.00046409058166834523,0.0017405117093962817,0.0032886878249622775,-0.21593830184605356,0.06815974,0.5259180595687093,1,7.617712020874023,5.683879852294922,15.936931610107422
1765531607.432154,-18.295951447756735,-7.047389677231411,1.5707701444633357,0.30940939623196795,-18.29785371010323,-7.047389629482382,1.5745372691781307,0.2540173682989186,0.2531908324296555,-0.020475003567436627,-2.0566338632396144e-09,0.0019022623470923213,0.0037671247147950115,-0.05621856380231244,0.033158872,0.5025567185032112,1,8.412599563598633,3.27864933013916,12.389076232910156
1765531607.4827645,-18.2959512802379,-7.040802575001102,1.5707701444633357,0.30960581664331643,-18.297617106488936,-7.040802533530973,1.5748386058554733,0.2787278092287231,0.2785308998048104,-0.01047518455045679,-2.1450865722418517e-09,0.0016658262515495406,0.004068461392137568,-0.03107491683850605,0.044359762,0.4587095012072145,1,8.838891983032227,3.2066614627838135,11.705942153930664
