timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_steer,u_vel,comp_time_ms,min_cost,mean_cost
1765962445.0126884,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.2587097970145,-6.367793187543091,1.5301651438338302,0.612185581340891,0.6117201117428546,-0.023868198318980453,-0.0017155143573604843,0.1356875057545472,0.042374751935279176,0.040567092074678124,-0.3093423811348681,0.0017155143573604843,-0.09833428263664246,0.6489664316177368,19.078493118286133,22030.98828125,23044.064453125
1765962445.0619442,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.257203431102297,-6.272534691686809,1.5277842778192994,0.04777355525976217,0.047768706188647675,-0.0006806549935196144,-3.165856315067416e-06,0.04035106716115735,0.040106658152853636,0.042947958089208926,0.25460902441933875,3.165856315067416e-06,-0.018334282636642454,0.5489664316177368,18.25547218322754,23198.390625,24350.212890625
1765962445.1163573,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.257537120531847,-6.274746200166495,1.5277900036156429,0.04666824765931176,0.04625577636853382,-0.006191000899292936,0.006730682964660218,0.04257510678913077,0.03986812575281307,0.04294223229286542,0.2561219542394526,-0.006730682964660218,0.06166571736335755,0.6489664316177368,22.772789001464844,23303.841796875,24424.70703125
1765962445.1756244,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.255532170771325,-6.2131439063780505,1.5284579244170349,0.5659041385062881,0.5635939400943116,0.05108194071796282,0.03631151902820108,-0.01903022470860921,0.03923546954333886,0.042274311491473426,-0.2612162094863252,-0.03631151902820108,0.14166571736335754,0.5489664316177368,31.88157081604004,21395.10546875,22400.666015625
1765962445.2149262,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.25272400389935,-6.1315801467700535,1.530750373483375,0.9194016518238045,0.9193724647708217,0.007325871795521756,0.0005751847988825951,-0.10055102246053983,0.038819482139350575,0.03998186242513335,-0.6169947341628352,-0.0005751847988825951,0.1240420863032341,0.44896643161773686,21.32725715637207,20325.53125,21416.30078125
1765962445.2708864,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.251974859666824,-6.108954603342529,1.5315129696615193,0.2314133106811004,0.2274313674609672,0.04274451374412873,0.030851988859268202,-0.12315889897390186,0.03875613822157261,0.039219266246989015,0.07494636314701925,-0.030851988859268202,0.0440420863032341,0.5489664316177368,25.809049606323242,21817.08203125,22873.650390625
1765962445.3126128,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.251068454465337,-6.067947758024805,1.533726855475702,0.5523969257164836,0.5501965194046861,0.049256000405953154,0.03104128343671859,-0.16408506168142928,0.03841473130703129,0.037005380432806316,-0.2478187887966996,-0.03104128343671859,0.1240420863032341,0.5480485558509827,19.02151107788086,20635.916015625,21695.224609375
1765962445.3626087,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.251177070951467,-5.956151367468324,1.5349067689966618,0.023194123123710525,0.02318180302975273,-0.0007558807892720657,-0.00014484299887959108,-0.2757601220860143,0.03448830243960591,0.035825466911846515,0.27919592757823375,0.00014484299887959108,0.0440420863032341,0.4480485558509827,18.938302993774414,21769.1484375,22892.728515625
1765962445.4146588,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.251225864928703,-5.95735411379862,1.534901575832536,0.001552010403939731,0.0008418785272498845,-0.001303831599284483,1.2081352506666582e-05,-0.2745565785297637,0.03448127083467384,0.035830660075972354,0.3015358520807366,-1.2081352506666582e-05,0.1240420863032341,0.3480485558509827,21.069765090942383,21721.794921875,22969.400390625
1765962445.4643657,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.251345731581505,-5.936954025635882,1.535521692892361,0.25012257523125336,0.24520792955276796,0.049339374993596904,0.020995340462235317,-0.294918313507613,0.03381227291007125,0.035210543016147344,0.05716980105521849,-0.020995340462235317,0.0440420863032341,0.40542829036712646,20.69568634033203,20961.3125,21973.3125
1765962445.512387,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.25097853481128,-5.896911133740274,1.5368720487230856,0.49273077137689575,0.49191249741338117,0.028384995159431485,0.004130529041050622,-0.3349046928230593,0.03321930646517606,0.03386018718542272,-0.18953476680539472,-0.004130529041050622,0.0769738182425499,0.3054282903671265,18.769502639770508,20047.390625,21029.2109375
1765962445.566883,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.249315678667873,-5.838469891414642,1.5380515627698819,0.010018004338638233,0.00988029499212727,-0.0016553494487627804,-1.3632008081822457e-05,-0.39332963153022227,0.03336297007141153,0.03268067313862644,0.29249743561585917,1.3632008081822457e-05,-0.0030261817574501054,0.20542829036712648,23.12159538269043,21202.326171875,22339.693359375
1765962445.612819,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.249304563714695,-5.837416836742982,1.5380479675024101,0.08243249067079211,0.08242993055661058,-0.0006496665472283554,0.0007865265270662607,-0.3943826054531341,0.0333381852905411,0.03268426840609817,0.21994780005137587,-0.0007865265270662607,0.0769738182425499,0.1142241507768631,19.260168075561523,20837.642578125,22061.09765625
1765962445.6704476,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.249529572738503,-5.817290978777412,1.538074066481093,0.15711658886942714,0.15632999487432372,0.015702076313612708,0.02365930466183078,-0.41448945781904306,0.032465143647706224,0.032658169427415285,0.14604773573366273,-0.02365930466183078,-0.0030261817574501054,0.2142241507768631,26.82662010192871,20621.3828125,21638.8125
1765962445.7125862,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.248206104859097,-5.792933536175025,1.539288734254278,0.27381267575257867,0.2737562668396098,0.0055576765673376145,0.0035850153417074674,-0.43883676352033774,0.03352408016665277,0.031443501654230266,0.028621463768376654,-0.0035850153417074674,0.013812233693897724,0.3142241507768631,19.019126892089844,20189.287109375,21208.41796875
1765962445.7747364,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.246739000152406,-5.747728491333485,1.539560909317684,0.31255899907509865,0.31253292592186305,0.0040370927097083805,0.018349554417674243,-0.48405643547809607,0.03369813956508119,0.03117132659082422,-0.010155195313876597,-0.018349554417674243,-0.040343012660741806,0.39221900701522827,29.543399810791016,19858.626953125,20871.4375
1765962445.817313,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.24677506504162,-5.718390657050614,1.5394170986188198,0.3334411731457435,0.3330499515559696,-0.016147622654000778,-0.010955908708557824,-0.5133835367542063,0.03267203206288655,0.03131513728968849,-0.030672220947983164,0.010955908708557824,0.03757715970277786,0.2922190070152283,23.734569549560547,19552.712890625,20613.646484375
1765962445.8649042,-18.295538,-6.2304964,1.5707322,0.30237773,0.0,-18.24614829996387,-5.665443093300711,1.5379695374083073,0.012752764559866505,0.012739414963876521,-0.0005833612067545329,1.8812840773188316e-07,-0.5663699028282841,0.030817485026496522,0.03276269850020097,0.2896383156441099,-1.8812840773188316e-07,0.052808262407779694,0.39221900701522827,21.240711212158203,20518.33984375,21547.41015625
1765962445.9125538,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.246460640840905,-5.662005865259363,1.5378542225331069,0.057177128943273134,0.056537390044921886,0.008529220427685603,0.00328684064801082,0.5620891874522941,0.06755262316388126,0.032878013375401416,0.3570473787272034,-0.00328684064801082,-0.027191737592220308,0.49221900701522825,18.934965133666992,20898.66796875,22110.2890625
1765962445.964265,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.24549516444066,-5.641561883837138,1.5381683423836818,0.2862377557398254,0.28619228684117004,-0.005101741231520152,-0.011052048823909684,0.5416457831750455,0.06767409143337846,0.03256389352482647,0.1273924819309552,0.011052048823909684,0.052808262407779694,0.39221900701522827,20.523786544799805,20141.56640625,21183.00390625
1765962446.014546,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.245338759769247,-5.59552840404938,1.5377354455484893,0.5881501294764355,0.5870319781744944,0.03624957108281164,0.0050535848360612895,0.49560294231037066,0.06654325085524282,0.03299679036001901,-0.17344720940236913,-0.0050535848360612895,0.0668213963508606,0.2922190070152283,20.939350128173828,19229.923828125,20181.78125
1765962446.0625849,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.243747985961356,-5.518687108239636,1.539302715850001,0.014307401047777411,0.014274036525805335,-0.0009765275223552724,-6.1022348301935206e-05,0.4188533423802559,0.06493680079691608,0.0314295200585073,0.3993107322463199,6.1022348301935206e-05,0.043855734169483185,0.21525856852531433,18.91326904296875,20421.400390625,21555.25390625
1765962446.1151514,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.24377906158744,-5.519327899708532,1.5393012511114015,-0.005892218258762003,-0.000558478016430856,0.005865691631346793,0.008215417638771361,0.41949469951365287,0.06492653253218049,0.03143098479710681,0.4141432467885561,-0.008215417638771361,-0.03614426583051682,0.3152585685253143,21.572113037109375,20542.861328125,21635.986328125
1765962446.170893,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.243412160111134,-5.497390070365216,1.5392925958378587,0.24864252793401304,0.24831462117805356,-0.012765406637322974,-0.010999254776190766,0.39755563692783863,0.06460587363290243,0.031439640070649595,0.1652701475940717,0.010999254776190766,0.043855734169483185,0.4152585685253143,27.256250381469727,19532.75,20607.705078125
1765962446.2144945,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.24130443700416,-5.437967925726924,1.5383033646509487,0.5399397696026282,0.5395834508712269,0.01961260677313096,-0.011108140614072178,0.3380322794888534,0.06517526517817643,0.03242887125755956,-0.1259986820991017,0.011108140614072178,0.05611091107130051,0.4842587113380432,20.8892822265625,18680.369140625,19586.396484375
1765962446.2620275,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.23739539425403,-5.370949693614485,1.5401521310796817,0.026048479086363752,0.026018875646223794,-0.00124152036595141,-4.089712244994216e-05,0.2710456575736857,0.06640402048289844,0.030580104828826563,0.38756589312590145,4.089712244994216e-05,0.00024404004216194153,0.5842587113380432,18.425464630126953,19673.619140625,20821.638671875
1765962446.3141797,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.23738254320514,-5.369436286639933,1.5401212384110368,0.09120541118421235,0.09120521337931223,0.00018995187646359056,0.0007083833599627075,0.2695305168998294,0.06637882216555822,0.030610997497471537,0.32237955539281304,-0.0007083833599627075,-0.07975595995783806,0.6842587113380432,18.93019676208496,19603.44921875,20597.900390625
1765962446.3633144,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.236516105184254,-5.350811496316998,1.5399232323839895,0.2590977753484792,0.25558757324387354,-0.042504700844007676,-0.032465315202881394,0.25087470789827354,0.06672330109240864,0.030809003524518763,0.1579971955282517,0.032465315202881394,0.00024404004216194153,0.6062315702438354,19.557952880859375,19016.08984375,19943.65625
1765962446.4138103,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.237960080457796,-5.270317420197544,1.5352235520083266,0.10767109927779547,0.10760382174630159,-0.003805675403793801,-3.811580634299411e-05,0.17016656371911046,0.06359573530731934,0.035508683900181685,0.3059809470258237,3.811580634299411e-05,0.08024404004216194,0.7062315702438354,20.211219787597656,18981.2578125,20056.673828125
1765962446.463458,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.238223921303728,-5.272602133056604,1.535202779351824,0.02919780419920317,0.006739100982423437,0.02840944012126437,-0.008008690799451261,0.17245789743868675,0.06341690023734962,0.03552945655668439,0.4068456677897018,0.008008690799451261,0.00024404004216194153,0.6062315702438354,19.832372665405273,19263.22265625,20469.32421875
1765962446.5118876,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.237325151539842,-5.214080641488164,1.5362898817087944,0.5207050301060542,0.5207013892170395,0.001947214726732132,-0.009411142118257361,0.11400907457801032,0.06210865023439354,0.034442354199713865,-0.10711662044491421,0.009411142118257361,0.08024404004216194,0.5062315702438355,18.2650089263916,17651.318359375,18660.083984375
1765962446.563325,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.234026724258804,-5.128338159010239,1.5364171808089002,0.015736645804106875,0.015346027767753017,-0.0034844587693453792,-7.135169995771812e-05,0.028211788405426746,0.06244344201793201,0.03431505509960808,0.39823874100437223,7.135169995771812e-05,0.07195053994655609,0.6062315702438354,19.660472869873047,18575.55078125,19802.076171875
1765962446.6172035,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.234056340513163,-5.1290225585495435,1.5364154497541915,-0.007499507315332956,-0.000593771004898584,0.007475964550910754,0.024700744209079275,0.028896693428303116,0.06243741772281834,0.03431678615431677,0.41417853977702385,-0.024700744209079275,-0.00804946005344391,0.6125369071960449,23.598909378051758,18786.677734375,19879.88671875
1765962446.6718385,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.233535173223125,-5.093536897732476,1.5374073441021916,0.4745930495362568,0.4745807916477073,-0.0034109921077815804,-0.021259842292750623,-0.006524670006277263,0.06174499137712718,0.0333248918063167,-0.060996022875582034,0.021259842292750623,-0.08804946005344391,0.5125369071960449,28.184890747070312,17186.265625,18218.828125
1765962446.7159767,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.229860354567336,-4.970046108599571,1.5369695204189826,1.1049132177423493,1.1048879869671882,-0.007466926901147093,-0.003952308428367378,-0.13009613000079595,0.06123834278858433,0.033762715489525696,-0.6913032181950629,0.003952308428367378,-0.050218917429447174,0.4586307406425476,22.333383560180664,16038.4794921875,17008.701171875
1765962446.7602668,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.228900537289203,-4.935543736301787,1.5365640541430179,0.01885519252081376,0.012130890107208142,-0.014434673193522282,0.02158265694816566,-0.16463595819417917,0.06096397916380939,0.03416818176549041,0.4014538786649171,-0.02158265694816566,-0.03595122694969177,0.5586307406425476,16.460418701171875,17845.142578125,18931.2890625
1765962446.8135839,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.225589181284583,-4.8720190764056195,1.5356507230471754,0.7599905248772232,0.759282757106715,-0.03279165539557753,-0.009832219095517913,-0.22829335614228335,0.06189074478889817,0.035081512861332875,-0.34569798833458976,0.009832219095517913,0.04404877305030823,0.6586307406425476,19.984722137451172,15612.2451171875,16828.93359375
1765962446.8669007,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.222314316367886,-4.772255733016555,1.533840705612303,0.04403914580480683,0.04401135951371114,-0.0015641601490583726,-1.2622024678626403e-05,-0.32822122941494497,0.061064080386264485,0.0368915302962054,0.3695734092584141,1.2622024678626403e-05,0.07706759870052338,0.5586307406425476,21.351099014282227,16749.904296875,18141.625
1765962446.9151142,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.222391386733523,-4.774590325884889,1.5338368440287224,-0.011179792746798208,-0.001518946784296195,0.011076125971107319,-0.0002822442635271127,-0.32588561886518114,0.0610720609015383,0.036895391879785855,0.41510371555642145,0.0002822442635271127,-0.002932401299476625,0.5644894242286682,21.530628204345703,17177.515625,18303.6484375
1765962446.962399,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.222351402342554,-4.766272552727694,1.534012479502613,0.10327804122558228,0.10327692208742381,0.0004807946976234951,-0.019437545188539483,-0.33418850447078685,0.06086336367216894,0.0367197564058952,0.31030784668470146,0.019437545188539483,0.07706759870052338,0.6644894242286682,18.65220069885254,16964.9140625,17866.1484375
1765962447.0142603,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.220149894483942,-4.685958680124791,1.534560158580788,0.7459958054747639,0.743047362873483,0.06625977899679464,0.027563332372318814,-0.41449602742345926,0.060336815101055125,0.03617207732772032,-0.3294625941013578,-0.027563332372318814,0.1570675987005234,0.5644894242286682,20.6756591796875,15102.189453125,16121.8974609375
1765962447.062344,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.21825968533979,-4.594288887084553,1.537416132533789,0.999232671035327,0.9992319839220137,-0.0011718240782948321,-0.00014053325847271535,-0.5060038275095292,0.0603501261713158,0.03331610337471935,-0.5856472151498885,0.00014053325847271535,0.07706759870052339,0.6644894242286682,18.730878829956055,14437.9462890625,15574.896484375
1765962447.1101086,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.21722610018791,-4.581566855495357,1.5381016301983752,-0.009906274166817702,-0.00032874274388259585,0.009900817949871833,0.002890323529576493,-0.518711358118074,0.061314140322258945,0.0326306057101331,0.41391351151600786,-0.002890323529576493,0.03859527409076691,0.7644894242286682,16.560077667236328,16284.2724609375,17417.580078125
1765962447.1640065,-18.295464,-5.0979967,1.5707322,0.41358477,0.0,-18.21793956484805,-4.569782525719822,1.5380494322410097,0.18260029556873184,0.17961328567548127,0.03289278873318862,0.008184924444289953,-0.5304692101313164,0.06018815117857998,0.03268280366749865,0.23397148309664398,-0.008184924444289953,-0.041404725909233095,0.8644894242286681,20.232677459716797,15727.2236328125,16810.59375
1765962447.2181723,-18.295391,-3.9654965,1.5707322,0.4941239,0.0,-18.21495118715058,-4.442092276371178,1.5386441161124245,1.0493981287727685,1.048441255827313,-0.0448036354667159,-0.0128566390277637,0.4737635387237026,0.09571928772772223,0.032088119796083836,-0.5543173499301726,0.0128566390277637,0.03859527409076691,0.7644894242286682,24.564504623413086,14598.1904296875,15596.6962890625
1765962447.2636404,-18.295391,-3.9654965,1.5707322,0.4941239,0.0,-18.20831376729864,-4.258614024602201,1.5350979839629293,1.279222369430367,1.27921294393257,-0.00491065437701068,-0.005985005661667787,0.28982287838727594,0.09748342305562493,0.03563425194557901,-0.7850890380354294,0.005985005661667787,0.11859527409076691,0.7703821063041687,20.015239715576172,14124.767578125,15100.51171875
1765962447.3149543,-18.295391,-3.9654965,1.5707322,0.4941239,0.0,-18.209177392630927,-4.2332390772316995,1.534130324380849,0.019771302341352208,0.009286987349172422,0.017454405239064167,0.006984909258586753,0.264402178241502,0.09597059296192142,0.03660191152765924,0.48483691854796807,-0.006984909258586753,0.03859527409076691,0.6703821063041687,21.335840225219727,15357.3974609375,16587.89453125
1765962447.36374,-18.295391,-3.9654965,1.5707322,0.4941239,0.0,-18.20758287867084,-4.188917851873461,1.5365601925594374,0.5083620279119094,0.5065645432120186,0.04271200045781,0.017608082516520348,0.2202847608669443,0.09540433640022966,0.03417204334907087,-0.0124406373148781,-0.017608082516520348,0.09587959945201874,0.7703821063041687,20.104408264160156,13996.4599609375,15094.8955078125
