timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,act_x,act_y,act_yaw,act_v,act_vx,act_vy,act_w,error_lon,error_lat,error_yaw,error_v,error_w,cmd_steer,cmd_accel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765767410.2859824,-18.295776,-7.244455,1.5707653,0.13289107,0.0,-18.29617774819969,-7.347616607586796,1.5705534465034814,0.0589681828386972,0.05885080220102001,-0.0037188261043563284,-0.0024248841142201056,0.10316184134427792,-0.00037632504544658584,0.00021181037823247983,0.07404027162195514,0.0024248841142201056,-0.0054042796,0.17418081254097748,1,10.326147079467773,97.56414031982422,112.16775512695312
1765767410.3361182,-18.295776,-7.2360473,1.5707653,0.1423223,0.0,-18.296173463837295,-7.3454126586754604,1.5705356033241777,0.06200362301402962,0.06200039333435822,-0.000632845360867458,-0.001138019838395761,0.10936549057690696,-0.00036858251236574136,0.0002296535575361247,0.0803219085302658,0.001138019838395761,-0.024876297,0.17856499964197237,1,10.489225387573242,99.81672668457031,116.21662139892578
1765767410.3848927,-18.295776,-7.227629,1.5707653,0.15176547,0.0,-18.29617366423786,-7.343178190394571,1.5705150969837842,0.06454230195505747,0.06450300176750907,-0.0022520001417712437,-0.0017700479122035235,0.11554911283404642,-0.0003648012100368858,0.0002501598979296471,0.08726246396888009,0.0017700479122035235,0.0042222235,0.1780927444350705,1,9.24539566040039,105.81035614013672,122.93488311767578
1765767410.436116,-18.295776,-7.219216,1.5707653,0.16120341,0.0,-18.296168050338085,-7.340479290429426,1.570511634874367,0.03647046913714077,0.03647046706692848,1.2288336840511492e-05,0.0007071656269535255,0.12126352712071888,-0.0003571604190994564,0.00025362200734679874,0.12473294713480797,-0.0007071656269535255,-0.0011272263,0.17673910646748459,1,10.455846786499023,129.9839630126953,152.98948669433594
1765767410.487251,-18.295776,-7.2107987,1.5707653,0.17064509,0.0,-18.296171867683988,-7.3380045066592965,1.5705138985612936,0.03979135211342105,0.03979125962264192,8.579427582863989e-05,0.0007647423114757654,0.1272058728995098,-0.0003595739813194754,0.0002513583204202252,0.1308538283347403,-0.0007647423114757654,-0.0010339051,0.18414390080637882,1,11.567354202270508,141.46597290039062,163.73191833496094
1765767410.5415776,-18.295776,-7.2023926,1.5707653,0.1800748,0.0,-18.296174331655052,-7.335166846945851,1.5705101701357675,0.043478341753565325,0.04347834070187139,-9.563044264299389e-06,0.0007442236825702895,0.1327743772648797,-0.00035997021059313374,0.00025508674594632014,0.1365964553787179,-0.0007442236825702895,0.0026573613,0.20197392698208777,1,15.930652618408203,150.2782440185547,172.41017150878906
1765767410.5875485,-18.295776,-7.1939807,1.5707653,0.18951061,0.0,-18.296183076943077,-7.331909569792936,1.570504976971642,0.04671589285146667,0.04671589083855405,1.37138622261252e-05,0.0007535486475004448,0.1379289886165841,-0.00036652418524641913,0.0002602799100719366,0.14279472284133182,-0.0007535486475004448,0.009308391,0.2218042802577036,1,11.913537979125977,158.32215881347656,182.28651428222656
1765767410.6375837,-18.295776,-7.1855655,1.5707653,0.19895095,0.0,-18.29609314949678,-7.328356677164406,1.5705515822907183,0.04630708992121855,0.046304972708078485,-0.0004428086222366542,-0.0035099870197782897,0.1427912787693768,-0.00028183493734666335,0.00021367459099552732,0.15264597362294569,0.0035099870197782897,0.0049806545,0.23466386745958434,1,11.857271194458008,171.62130737304688,195.1031951904297
1765767410.6989462,-18.295774,-7.1771383,1.5707653,0.2084041,0.0,-18.295892102771163,-7.325170485186382,1.5706562445215584,0.14428547411243853,0.14428529190473197,0.00022930289456540355,0.0009962259509048504,0.14803217166140423,-9.690625018041768e-05,0.00010901236015548044,0.06411880207605722,-0.0009962259509048504,-0.0014603506,0.22845925897710864,1,23.221731185913086,111.72940826416016,129.6451416015625
1765767410.7355983,-18.295774,-7.168742,1.5707653,0.21782237,0.0,-18.295629941873656,-7.318248733478571,1.570789269418008,0.16905918537290304,0.169048322613266,0.0019164499969304874,-0.008136715506924365,0.1495065525843244,0.0001455730893034044,-2.4012536294026887e-05,0.0487740503000946,0.008136715506924365,0.0072247228,0.21994985944243278,1,9.969472885131836,98.63526916503906,115.60826110839844
1765767410.784743,-18.295774,-7.160324,1.5707653,0.22726549,0.0,-18.295199642084683,-7.299851345454828,1.5710561181592337,0.2898300985401231,0.2898257997236983,0.001578554495785051,0.01439790397734963,0.13952739339937184,0.0005385697608732335,-0.0002908612775198715,-0.06256030764205617,-0.01439790397734963,0.020067181,0.19085600260622504,1,9.088277816772461,26.531208038330078,70.70620727539062
1765767410.8389199,-18.295774,-7.151905,1.5707653,0.2367095,0.0,-18.29558813381619,-7.292801351902665,1.5709205632597487,0.27310311968487055,0.2730274398243836,0.006428925614076917,0.010016547293654227,0.14089631414935233,0.0001688215640457077,-0.00015530637803484737,-0.03631793450478826,-0.010016547293654227,-0.020508636,0.15694852640466214,1,13.227224349975586,41.074398040771484,59.86840057373047
1765767410.885028,-18.295774,-7.1435013,1.5707653,0.24613646,0.0,-18.295462592228944,-7.274574698369248,1.5710222960133897,0.34417266874490854,0.3441327981405218,-0.005238621475868257,-0.010676843756128446,0.1310734837570052,0.00028224904469184944,-0.00025703913167585135,-0.09799634141254021,0.010676843756128446,-0.038638644,0.13786703330419256,1,9.3841552734375,15.703290939331055,40.24729919433594
1765767410.937298,-18.295774,-7.1350884,1.5707653,0.25557345,0.0,-18.294826719894225,-7.2571882401234244,1.5710736950224282,0.35145343318340866,0.3510391210957489,-0.01706022147361574,0.0016930400345480628,0.12210005454350621,0.0009138733045200476,-0.0003084381407143511,-0.09546566957673647,-0.0016930400345480628,-0.04876563,0.12507627595747586,1,11.668920516967773,11.849128723144531,33.75086975097656
1765767410.9881437,-18.295774,-7.126672,1.5707653,0.26501468,0.0,-18.29448723434381,-7.237364276818967,1.5708052483845483,0.4039642306878095,0.4035249460467529,-0.018833947890947663,0.007167313947013864,0.11069249722199945,0.0012862379420721347,-3.9991502834402226e-05,-0.1385102678069305,-0.007167313947013864,-0.036865875,0.10453587883284733,1,12.488365173339844,-2.436807632446289,28.725101470947266
1765767411.0377636,-18.295773,-7.118264,1.5707653,0.27444634,0.0,-18.294556898643535,-7.215687458147762,1.5702213503155484,0.41804775317055054,0.41765830324151165,-0.018040666960149877,0.0018410980072172327,0.09742254476824469,0.001271669725618877,0.0005439065661654308,-0.14321196482636578,-0.0018410980072172327,-0.0030490542,0.07755238332492737,1,12.135505676269531,0.6945085525512695,22.649824142456055
1765767411.0870461,-18.295773,-7.109853,1.5707653,0.2838816,0.0,-18.294126597044,-7.195426997868942,1.570103105963149,0.4045006409189398,0.40446258549864783,-0.005548462452072419,0.008804620703856725,0.08557304546434906,0.0017052768689763604,0.0006621509185649189,-0.12058098082716956,-0.008804620703856725,-0.0062884307,0.05220335211242811,1,11.428594589233398,2.201996326446533,20.452980041503906
1765767411.1369967,-18.295773,-7.101431,1.5707653,0.29332897,0.0,-18.293511669407767,-7.1725800321190505,1.5703153599020283,0.436643161659835,0.43664156149443367,-0.0011821167452964302,-0.005509366651425587,0.07114804353541031,0.0022951032000429793,0.0004498969796855601,-0.1433125908237336,0.005509366651425587,0.04814832,0.039197590863022665,1,11.332511901855469,-0.014611244201660156,21.003219604492188
1765767411.1864004,-18.295773,-7.093025,1.5707653,0.30275807,0.0,-18.293764534128545,-7.151046046723433,1.57029205724249,0.4446850662807449,0.44448640982012844,0.013290585326587149,-0.0029190302735180806,0.05801981924442924,0.0020372762477574103,0.0004731996392237648,-0.14172834197383022,0.0029190302735180806,0.08782787,0.027295569354482567,1,10.778427124023438,-2.255743980407715,20.96184539794922
1765767411.2356522,-18.295773,-7.084604,1.5707653,0.31220502,0.0,-18.294100432781068,-7.129125101571337,1.5707551809560547,0.43122843054312127,0.4290924346693726,0.042867724667793886,0.015073891244012,0.044521246264376514,0.0016739515746065547,1.0075925659158713e-05,-0.11688741805636599,-0.015073891244012,0.046944097,0.022224731608741326,1,9.984254837036133,-2.1463470458984375,20.23661231994629
1765767411.2858176,-18.295773,-7.0761905,1.5707653,0.32164252,0.0,-18.294416277604565,-7.107261298765619,1.5714352191404066,0.4408569915129847,0.4400965829602055,0.02588212959999292,-0.004501128192532514,0.031071687288734568,0.0013364236966018986,-0.0006699622586927578,-0.11845406491668742,0.004501128192532514,-0.041253272,0.022632621892996335,1,10.147809982299805,-0.3970184326171875,20.037382125854492
1765767411.3399575,-18.295773,-7.067775,1.5707653,0.33108273,0.0,-18.294613319110248,-7.084846680489348,1.5717429474043652,0.3867115063149032,0.38670944214889114,-0.001263514635786838,0.0065077774217178865,0.01707299755036269,0.0011430722432020349,-0.0009776905226512866,-0.055626710663524315,-0.0065077774217178865,-0.052700296,0.02563688794893486,1,14.271259307861328,-5.999025344848633,25.766679763793945
1765767411.3848786,-18.29577,-7.0543466,1.5707653,0.34051093,0.0,-18.294429623277196,-7.061040619242182,1.571334418493147,0.4016220563615976,0.4010226102034013,-0.02193495524885156,-0.03487936670130814,0.006694778433887321,0.0013374196535024029,-0.0005691616114331666,-0.06051167561210796,0.03487936670130814,-0.04104106,0.015700464040770905,1,9.244680404663086,-2.2273693084716797,22.05278968811035
1765767411.4348595,-18.29577,-7.0340366,1.5707653,0.34994796,0.0,-18.294161562420943,-7.050274682895375,1.5712195030921101,0.4259403491735693,0.4254764177730075,-0.019874581081153638,-0.010149449435022188,0.01623872601454322,0.001602211020378275,-0.0004542462103962474,-0.07552845858836088,0.010149449435022188,0.023920668,0.009999335685810313,1,9.240150451660156,0.46630191802978516,20.42996597290039
1765767411.4909809,-18.29577,-7.0137124,1.5707653,0.35939157,0.0,-18.294207443832665,-7.0193127564664035,1.5711175040223602,0.4389828921592652,0.438853108570747,0.010673739096738565,0.0035312301507352,0.005600852083758451,0.0015614025233569354,-0.00035224714064630014,-0.07946153847949944,-0.0035312301507352,0.054761026,0.001551762374902287,1,15.31529426574707,-2.833486557006836,20.666702270507812
1765767411.5389485,-18.295769,-6.993411,1.5707653,0.3688244,0.0,-18.294347591859886,-7.005014079814211,1.571417109644994,0.4335357930549511,0.4327913376557317,0.025395706525863943,0.014759877503761837,0.01160389565349336,0.0014139427065762234,-0.0006518527632801696,-0.06396694509858752,-0.014759877503761837,0.11153779,0.0020957381443169826,1,13.31782341003418,-4.031553268432617,20.245262145996094
1765767411.585822,-18.295769,-6.9731073,1.5707653,0.3782584,0.0,-18.294794967765064,-6.973883046512437,1.5725106035885805,0.41066120684595664,0.4078570279112503,0.047908992804892366,0.019905081843254308,0.0007773767315162225,0.0009724388185410612,-0.0017453467068666573,-0.029598620795314,-0.019905081843254308,0.06462867,0.008074856753110118,1,10.21575927734375,-1.193979263305664,21.87016487121582
1765767411.6366558,-18.295769,-6.9527817,1.5707653,0.38770264,0.0,-18.294973986769808,-6.963321924275136,1.5728528197886558,0.40135816346087344,0.40036523166434695,0.02821447591288893,0.014157885543808937,0.010541859139595414,0.000773073413706364,-0.0020875629069418977,-0.012662587793039581,-0.014157885543808937,0.013326833,0.015076863440846935,1,11.009693145751953,0.7239036560058594,23.371837615966797
1765767411.6856983,-18.295767,-6.932484,1.5707653,0.39713395,0.0,-18.295195710665443,-6.934161403126273,1.5733497656480644,0.3727667713434332,0.37271367895020097,0.006291211426579701,0.00290683590855796,0.0016787060433761112,0.0005668351582129213,-0.002584508766350524,0.02442026746856124,-0.00290683590855796,-0.055248737,0.03068594197808238,1,10.079622268676758,5.892632484436035,27.222307205200195
1765767411.7351384,-18.295767,-6.9121714,1.5707653,0.4065722,0.0,-18.29537684134218,-6.92594470602263,1.573196900201494,0.34706277540745867,0.34662449650867155,-0.017436412866126915,0.01752940483165992,0.013774238702468671,0.0003569240912222736,-0.0024316433197801857,0.05994769639866182,-0.01752940483165992,-0.10189591,0.04248297250496466,1,9.518146514892578,10.457468032836914,38.62544631958008
1765767411.784839,-18.295767,-6.891835,1.5707653,0.4160213,0.0,-18.294523834692214,-6.905757381722259,1.5729332472535762,0.23677738709318324,0.23556935012895197,-0.023887492930367887,0.004484790843571908,0.013924793408483904,0.0012132423689426956,-0.0021679903718623272,0.1804519373123017,-0.004484790843571908,-0.018013805,0.07370497009889555,1,9.136676788330078,44.87614822387695,97.0596694946289
1765767411.8350623,-18.295765,-6.871547,1.5707653,0.42544794,0.0,-18.294802355032292,-6.896070136820791,1.5725911642115555,0.1820375101605149,0.18195150404705612,-0.005595112193127378,0.012768547692628224,0.024524602836033478,0.0009185518917755885,-0.0018259073298416695,0.2434964367793599,-0.012768547692628224,0.061312295,0.10766539109788104,1,9.433984756469727,94.1599349975586,148.4849853515625
1765767411.8855517,-18.295765,-6.8512397,1.5707653,0.4348837,0.0,-18.295120320332156,-6.887854711836397,1.5725903652632285,0.14157262626182585,0.1414234853011691,0.006496638510847288,0.0022682416082246337,0.036616128109957215,0.0005789129880316283,-0.0018251083815146174,0.2934602284210599,-0.0022682416082246337,0.12728772,0.14658671696807007,1,9.92894172668457,145.70626831054688,196.46136474609375
1765767411.9378958,-18.295765,-6.8309283,1.5707653,0.4443214,0.0,-18.294735456377445,-6.880195162163062,1.5730443010710324,0.178222591638299,0.17640953562588543,0.02535681191576234,0.006595604001190306,0.04926902624056134,0.0009187136292478576,-0.0022790441893185687,0.26791185834078934,-0.006595604001190306,0.10943574,0.1645517950047556,1,12.267112731933594,148.961181640625,179.77098083496094
1765767411.9904392,-18.295763,-6.810621,1.5707653,0.45375723,0.0,-18.294789858625208,-6.871904831508411,1.5735103542617963,0.18080464874535954,0.1796423840904561,0.020467897943606428,0.03083026120984344,0.061286462213482544,0.000806827155786295,-0.0027450973800824396,0.2741148423766765,-0.03083026120984344,0.07011306,0.18186003594335937,1,14.822959899902344,157.47589111328125,187.36964416503906
1765767412.0380552,-18.295763,-6.7903085,1.5707653,0.46319532,0.0,-18.29479873249955,-6.863232113989234,1.5739003742034383,0.1682756881094047,0.1679507492761181,0.010452417245984684,0.00708691196937734,0.0729262803575896,0.0007379205344419343,-0.0031351173217244455,0.2952445746679737,-0.00708691196937734,-0.0329134,0.20254155176125183,1,12.432336807250977,183.15353393554688,211.1499786376953
1765767412.0885592,-18.295763,-6.769981,1.5707653,0.4726403,0.0,-18.294502520797394,-6.853896449952646,1.5742710862271774,0.20040084273541664,0.20040074679266262,-0.00019609693602999525,0.0006979333135017237,0.08391941582470883,0.0009689016040114852,-0.0035058293454635066,0.27223955896485996,-0.0006979333135017237,-0.047194246,0.21186824546600708,1,12.893199920654297,180.95114135742188,200.45582580566406
1765767412.1372197,-18.295761,-6.7470193,1.5707653,0.47719663,0.0,-18.293981818740917,-6.842990599381805,1.5743696231875104,0.24726197463004404,0.24701895411390745,-0.010959945548214339,-0.030253326890975204,0.09597705367188111,0.0014363450976313638,-0.0036043663057965247,0.23017767970185793,0.030253326890975204,-0.03942835,0.22324964348283605,1,11.597394943237305,150.17832946777344,171.0681915283203
1765767412.186112,-18.295761,-6.722597,1.5707653,0.4791569,0.0,-18.294431867519414,-6.83078564441963,1.5739166194860879,0.25352439776675467,0.25332737284306145,-0.009993119204140262,0.010095606767624051,0.1081921431675666,0.0009916551007492524,-0.003151362604373986,0.22582953853007698,-0.010095606767624051,0.0005314052,0.23654826249961375,1,10.439157485961914,148.79586791992188,168.34544372558594
1765767412.236429,-18.295761,-6.698223,1.5707653,0.4811133,0.0,-18.294943045718153,-6.817299674952517,1.5735428448270952,0.29715113293490375,0.2971508786624346,0.00038873466514611067,0.02010292350332817,0.11907835864144492,0.0004910140841555253,-0.0027775879453812995,0.18396243596616646,-0.02010292350332817,0.058783084,0.22369854906966877,1,10.809183120727539,117.2715072631836,140.28904724121094
1765767412.3055086,-18.29576,-6.6737924,1.5707653,0.48307425,0.0,-18.29526852429673,-6.7998283805536825,1.5735387169274055,0.35419229635859156,0.35398234994488437,0.012193388670495844,-0.009713081127736998,0.12603689002647314,0.00014503540816264996,-0.002773460045691678,0.12909189789218228,0.009713081127736998,0.06316928,0.20591553008419627,1,29.784440994262695,75.52995300292969,104.16590881347656
1765767412.3350224,-18.29576,-6.6494184,1.5707653,0.48503068,0.0,-18.29571410521065,-6.78524082334213,1.5737690803616975,0.37595457698597584,0.37517857646767083,0.024142901987874672,0.005806317955496479,0.13582200321727428,-0.00035867049549401513,-0.003003823479983625,0.10985210442718085,-0.005806317955496479,0.015933359,0.18793267581380818,1,9.387731552124023,66.26019287109375,91.1279296875
1765767412.3861306,-18.295757,-6.6250167,1.5707653,0.4869893,0.0,-18.296467933397196,-6.761877272866363,1.574034996996542,0.4436512776159303,0.44344742331878756,0.013447634817146097,0.00363780808905476,0.1368575642785877,-0.0011538814879903066,-0.0032697401148280574,0.04354186620338346,-0.00363780808905476,-0.022788806,0.16737669452141174,1,10.479211807250977,33.053810119628906,61.20485305786133
1765767412.4356935,-18.295757,-6.600619,1.5707653,0.4889476,0.0,-18.296268590806346,-6.740582886917094,1.5742519114673288,0.4380042245963259,0.4378822802529837,-0.010334863553821075,-0.026477763413569867,0.1399614451671611,-0.0009949507076585898,-0.003486654585614924,0.05106531987328278,0.026477763413569867,-0.01875731,0.1504845186716941,1,10.048389434814453,35.58515167236328,56.22545623779297
1765767412.4862216,-18.295757,-6.5762324,1.5707653,0.49090502,0.0,-18.296279912118646,-6.712816392106163,1.5739574990088205,0.43062369101878883,0.4305273620733169,-0.009107896180591839,-0.002399725304222938,0.136581624261154,-0.0009543805024902832,-0.0031922421271066703,0.06037765458737343,0.002399725304222938,-0.003107326,0.14302193907777233,1,10.60628890991211,36.36301040649414,56.67234420776367
1765767412.541482,-18.295755,-6.551806,1.5707653,0.49286562,0.0,-18.29616392021482,-6.701360289827674,1.5739742769236882,0.4754235596188094,0.4754154387180738,-0.002778789146556708,-0.006227195195675274,0.14955226327530888,-0.0008838071595736389,-0.0032090200419743198,0.01745018332553583,0.006227195195675274,0.023891069,0.12531398110318043,1,15.796422958374023,26.521461486816406,46.794158935546875
1765767412.585986,-18.295755,-6.527425,1.5707653,0.49482262,0.0,-18.29641331573819,-6.674075750807052,1.5739586974313111,0.46144419354438937,0.4613444098290326,0.009595794669203357,0.0014572790177109446,0.14664812457985585,-0.0011216899445098505,-0.0031934405495972484,0.033478211516487444,-0.0014572790177109446,0.028136589,0.1138512574000827,1,10.334491729736328,26.024059295654297,46.37618637084961
1765767412.6353903,-18.295753,-6.5030384,1.5707653,0.49678004,0.0,-18.2968702558051,-6.650096655450019,1.5741166228839527,0.46077690634759605,0.4604958146625526,0.01609229944828635,0.0019714775576678877,0.14705373044387196,-0.001605046677441371,-0.0033513660022388425,0.03628422321739122,-0.0019714775576678877,0.048688516,0.10053072466633747,1,9.769201278686523,28.73928451538086,48.00346374511719
1765767412.6854346,-18.295753,-6.4786367,1.5707653,0.49873865,0.0,-18.297216251098884,-6.624859337991218,1.5744797448985852,0.4850008425757195,0.48441221313889987,0.023887759648634495,0.005623331220729564,0.146216216422546,-0.002001359912521718,-0.0037144880168713534,0.014326433368363312,-0.005623331220729564,-0.0067881085,0.0880379980455758,1,9.793996810913086,18.1910343170166,40.468772888183594
1765767412.7379608,-18.295753,-6.4540215,1.5707653,0.5,0.0,-18.29766402908679,-6.600133021243116,1.5747643036610601,0.5037418716380082,0.5037417856167704,-0.0002943891833344311,0.0038657595940546807,0.14610283613691133,-0.0024903008401254076,-0.00399904677934626,-0.00374178561677041,-0.0038657595940546807,-0.026642423,0.08436650369470847,1,12.313604354858398,12.792386054992676,35.996055603027344
1765767412.7872348,-18.295752,-6.4290257,1.5707653,0.5,0.0,-18.29737891482581,-6.576962034405119,1.5748407363843453,0.49761217584781664,0.4974945595962247,-0.01081853613742886,-0.002265136060707384,0.14792859284184023,-0.0022256435616128394,-0.004075479502631429,0.0025054404037753164,0.002265136060707384,-0.010232284,0.07906372746172864,1,11.598825454711914,14.642411231994629,36.89726638793945
1765767412.8427415,-18.295752,-6.4039965,1.5707653,0.5,0.0,-18.297120518722373,-6.552679776560605,1.5747404683693038,0.4565057659362094,0.4564456171584038,-0.00741032454681199,0.009158551691836355,0.14867675318716245,-0.001955362919164357,-0.003975211487589947,0.043554382841596184,-0.009158551691836355,0.013996499,0.0810376071950395,1,17.04883575439453,21.715137481689453,49.685874938964844
1765767412.884807,-18.29575,-6.3789973,1.5707653,0.5,0.0,-18.296911320515004,-6.525874098318395,1.5747820136823092,0.45860064564167247,0.45859879972756656,0.0013011807692002513,-0.013993221045252576,0.14687097581689462,-0.0017470502574932893,-0.0040167568005953225,0.041401200272433436,0.013993221045252576,-0.01982218,0.06816396796826119,1,9.124040603637695,24.53700828552246,49.429141998291016
1765767412.9354198,-18.29575,-6.3540277,1.5707653,0.5,0.0,-18.296644617760595,-6.514489982166813,1.5748679006274642,0.4580505151377839,0.45792397249626565,-0.010766142820366347,-0.029322726859939047,0.16045726015327377,-0.0015482780640047838,-0.004102643745750312,0.04207602750373435,0.029322726859939047,-0.037998095,0.06934236695840117,1,9.80234146118164,23.1645565032959,55.76387023925781
1765767412.9861312,-18.29575,-6.329007,1.5707653,0.5,0.0,-18.296590576572235,-6.479310375165343,1.5744254164123475,0.4556429079830449,0.45528740446375077,-0.017995525330107523,-0.0035574479833845943,0.15029918491583108,-0.001386369409232005,-0.0036601595306335884,0.04471259553624923,0.0035574479833845943,-0.06993274,0.07597845024153088,1,10.474205017089844,22.086606979370117,54.430580139160156
1765767413.03811,-18.295748,-6.304023,1.5707653,0.5,0.0,-18.296610038195272,-6.466703808849456,1.5740887928505616,0.45695198257253494,0.45586654767907225,-0.031477056471888185,-0.001982696253797009,0.16267729906402079,-0.0013978973315921014,-0.003323535968847713,0.044133452320927746,0.001982696253797009,-0.07983084,0.09633175865581331,1,12.479066848754883,31.39324951171875,57.54026412963867
1765767413.090609,-18.295748,-6.2790055,1.5707653,0.5,0.0,-18.29642142321282,-6.442931058644314,1.5733162098183295,0.46132517975830795,0.4597743230838346,-0.03779541389953052,-0.023179213699289755,0.16392331314186362,-0.0010867368418778518,-0.0025509529366156696,0.04022567691616541,0.023179213699289755,-0.049043022,0.11237017116409956,1,14.935493469238281,32.552574157714844,56.48317337036133
1765767413.1357656,-18.295746,-6.254011,1.5707653,0.5,0.0,-18.295574254833614,-6.417110011193026,1.5727693296884817,0.41793613855565737,0.41713551877222527,-0.025856815144950623,-0.019034652608097127,0.16309887812433746,-0.0001501998662861686,-0.0020040728067678426,0.08286448122777473,0.019034652608097127,-0.0067730406,0.12093230963624965,1,10.102033615112305,38.67289733886719,74.68913269042969
1765767413.186954,-18.295746,-6.2290125,1.5707653,0.5,0.0,-18.295436398160636,-6.397182627048047,1.5724151292635011,0.42793403409635733,0.4278302460542307,-0.009424335475709941,0.0020023481199951646,0.1681704183230729,3.721692807507628e-05,-0.0016498723817872651,0.0721697539457693,-0.0020023481199951646,0.022566443,0.10083847570942314,1,11.298179626464844,44.517181396484375,73.05766296386719
1765767413.2360013,-18.295746,-6.2040176,1.5707653,0.5,0.0,-18.295201948204543,-6.3780358122051055,1.5725464231052422,0.4335684254347633,0.4334876435281294,0.008369136300079084,-0.003818718390409254,0.17401885842971535,0.0002393521647762917,-0.0017811662235283077,0.06651235647187059,0.003818718390409254,0.05781599,0.08942056792096181,1,10.359048843383789,42.64772415161133,74.73165130615234
1765767413.2870154,-18.295744,-6.1790285,1.5707653,0.5,0.0,-18.295348665613023,-6.358539038287831,1.5728024860440533,0.422498788032878,0.4219473625881398,0.021578903914788013,0.015299466189828215,0.17951095899220024,3.5149389310347955e-05,-0.0020372291623393934,0.07805263741186019,-0.015299466189828215,0.012483769,0.08983210383126666,1,11.389732360839844,53.930877685546875,82.56551361083984
