timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost,ref_Px,ref_Py,ref_Pyaw,ref_Pv,ref_Pw,phy_x,phy_y,phy_yaw,phy_v,phy_w,e_Px,e_Py,e_Pyaw,e_Pv,e_Pw,u_Pv,u_Pw,phy_v_hat,phy_f_hat,phy_tau
1765889696.6768627,-18.295202,-7.362835,1.5707669,0.19518404,0.0,-18.29545286699899,-7.362970812940709,1.570765300968197,0.0,0.0,0.0,-0.0,0.00013589029615865544,-0.0002506075339774964,1.6248435705801256e-06,0.19518403708934784,0.0,0.09221492,0.033776585,1,273.36788177490234,739.0567626953125,1180.7745361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.702489,-18.2952,-7.297686,1.5707669,0.20093668,0.0,-18.29545286699899,-7.362970812940709,1.570765300968197,0.0,0.0,-6.32277526861375e-05,-1.2975462107063168e-08,0.06528472073779788,-0.000250493586287613,1.6248435705801256e-06,0.2009366750717163,1.2975462107063168e-08,0.070976906,0.024066113,1,25.252103805541992,765.0372924804688,1213.7200927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.7560005,-18.2952,-7.2857437,1.5707669,0.20199122,0.0,-18.29545757864891,-7.362970812912643,1.5707647683359791,8.696496649130579e-05,9.36032228752298e-07,-8.695992893569243e-05,-4.7012426510235854e-08,0.0772271076130859,-0.0002547935801446011,2.1574757884668117e-06,0.20199027931601496,4.7012426510235854e-08,-0.004366283,0.1237317,1,28.58257293701172,798.6174926757812,1228.5010986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.8069832,-18.2952,-7.2738476,1.5707669,0.20304163,0.0,-18.29545757864891,-7.362970812912643,1.5707647683359791,0.0002268517621211706,1.2887048473458113e-06,-0.00022684810163917308,-0.000781631408117289,0.08912324103001357,-0.0002544181565067612,2.1574757884668117e-06,0.2030403392982731,0.000781631408117289,-0.15488183,-0.06082933,1,29.563426971435547,784.880126953125,1226.36376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.8629837,-18.295198,-7.2619495,1.5707669,0.20409222,0.0,-18.295452761501114,-7.362804873881209,1.5707710267645407,0.0012513136134747313,0.0012492022577185497,-7.266002049316864e-05,-5.238325498870474e-07,0.10085534109868796,-0.0002517693062454561,-4.100952773145039e-06,0.2028430172142129,5.238325498870474e-07,-0.08838663,0.112452656,1,33.18929672241211,737.2141723632812,1226.7620849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.9059317,-18.295198,-7.2500443,1.5707669,0.20514347,0.0,-18.295454668849747,-7.362809165415633,1.5707710267645407,0.0042537341201528975,9.558548616559304e-05,-0.0042526600357643725,-0.0011215209832792046,0.1127648260064136,-0.0002533753445491263,-4.100952773145039e-06,0.20504788110566943,0.0011215209832792046,0.08628191,0.012781217,1,28.5031795501709,836.8773193359375,1231.53857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889696.953984,-18.295198,-7.238152,1.5707669,0.20619357,0.0,-18.295420276100668,-7.363484843906724,1.570815235238636,0.006733838455069962,0.006703496426231137,0.0006385264305300067,4.9638281474936656e-05,0.12533281255962672,-0.00022420539738478342,-4.830942686839812e-05,0.19949006989609552,-4.9638281474936656e-05,-0.036168393,0.049591504,1,26.567697525024414,843.4114379882812,1245.801513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889697.0129836,-18.295198,-7.2262588,1.5707669,0.20724373,0.0,-18.295441489119238,-7.362922175810721,1.5708218931413613,0.021234161828590368,0.02123273672196421,-0.0002460078423888176,-0.00037200508077464886,0.13666341482196812,-0.00024654255177261483,-5.496732959375805e-05,0.18601098893549886,0.00037200508077464886,0.14673692,-0.059677143,1,35.55464744567871,788.6104125976562,1237.434326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889697.05757,-18.295198,-7.214364,1.5707669,0.20829403,0.0,-18.29542936966447,-7.361371501449579,1.5708200289285983,0.0013925711298901908,0.0013907558010290476,-7.108202098769354e-05,-3.4868388281346215e-06,0.14700744411592476,-0.00023441350287159427,-5.310311683071056e-05,0.20690327820318238,3.4868388281346215e-06,-0.17669107,0.09410224,1,30.19261360168457,812.1190795898438,1249.9879150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765889697.1066744,-18.295198,-7.202441,1.5707669,0.20934682,0.0,-18.29542936966447,-7.361407264236444,1.5708200289285983,0.00140417505675048,0.0007523754444666908,0.0011855963818111811,0.0010695830352202731,0.1589660432031418,-0.00023469694718609722,-5.310311683071056e-05,0.20859444049925127,-0.0010695830352202731,0.055905618,0.10878967,1,29.1903018951416,892.5564575195312,1255.1295166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
