timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765772732.3355868,-23.38702,0.1,0.0,-0.4992996,0.0,-23.118840282079333,0.23694372879203346,0.06108039854929448,-0.4915186961280533,-0.4879225035191177,0.059348624272666906,0.03295982468601168,-0.27603909713947,-0.12031800356859437,-0.06108039854929448,-0.011377082300126684,-0.03295982468601168,-0.11971231,-0.0914990731871318,-1,12.794256210327148,928.5338134765625,958.260986328125
1765772732.3867116,-23.411928,0.1,0.0,-0.49900684,0.0,-23.14780364265929,0.23531642241370748,0.06263515199368275,-0.5038992478639314,-0.4999488687436869,0.06297285637275389,0.0278006512343639,-0.2720766257214381,-0.11851840821092607,-0.06263515199368275,0.0009420311372568269,-0.0278006512343639,-0.0915918,-0.08773384861923403,-1,13.915777206420898,919.7447509765625,949.1626586914062
1765772732.4319692,-23.436844,0.1,0.0,-0.49871397,0.0,-23.162776751873537,0.23503242360687246,0.06324341798665678,-0.48532168488694966,-0.482994579844572,0.04746971310502135,0.017641636265660742,-0.28205342579085524,-0.11744107626939679,-0.06324341798665678,-0.01571939033975417,-0.017641636265660742,-0.049417857,-0.099662237601144,-1,9.17816162109375,929.189697265625,959.2902221679688
1765772732.4821486,-23.461763,0.1,0.0,-0.4984211,0.0,-23.18925991756948,0.2338564133700995,0.06418963912196185,-0.4815295820375074,-0.4804019509128708,0.03293484380294288,0.013065790800091995,-0.28052855335108257,-0.11610085210661608,-0.06418963912196185,-0.01801915184935149,-0.013065790800091995,-0.025337275,-0.12126911475459509,-1,9.338617324829102,927.3843994140625,958.1588134765625
1765772732.534849,-23.486681,0.1,0.0,-0.49812824,0.0,-23.21674624498505,0.2322659736816256,0.06473904925484497,-0.4448477872263328,-0.44459874250594206,0.014883277942027867,-0.00803515284189202,-0.27792606253986185,-0.11452578205922183,-0.06473904925484497,-0.05352949283417635,0.00803515284189202,0.028555231,-0.1385686087262617,-1,11.982440948486328,930.7593994140625,971.3841552734375
1765772732.581946,-23.511574,0.1,0.0,-0.4978357,0.0,-23.244785608721077,0.22982168547168325,0.06521522245775113,-0.45340311064055155,-0.45334779282868076,-0.007082335482860722,0.015215856455464638,-0.2746814053986275,-0.11215939386698233,-0.06521522245775113,-0.04448790291488003,-0.015215856455464638,-0.008183556,-0.14202274606537738,-1,9.161710739135742,927.6304931640625,961.1109008789062
1765772732.6354954,-23.536486,0.1,0.0,-0.4975429,0.0,-23.258928156623067,0.2283484666208159,0.06544478694371625,-0.4201186152456182,-0.4201162436793482,0.001411620575895188,0.014301861649944046,-0.28535707847711017,-0.10992197507780094,-0.06544478694371625,-0.0774266442467535,-0.014301861649944046,-0.020048205,-0.14193196133322666,-1,12.687921524047852,937.9959716796875,983.4066162109375
1765772732.6818354,-23.56141,0.1,0.0,-0.49724993,0.0,-23.290275970903398,0.22610940799955642,0.06571642937490418,-0.4962524742044571,-0.496134737264063,0.010809284618537942,-0.003170796784476845,-0.2788311714728763,-0.10803199587588308,-0.06571642937490418,-0.0011151938329676536,0.003170796784476845,-0.07695999,-0.13151405474869698,-1,9.014606475830078,897.4825439453125,940.2462768554688
1765772732.7362738,-23.586317,0.1,0.0,-0.4969572,0.0,-23.302997114601986,0.22522088896525672,0.0660168339458651,-0.4464918707847417,-0.44517043367017206,0.03432602019997964,0.02355053117605786,-0.2909634694693856,-0.10625781336995013,-0.0660168339458651,-0.051786779016366635,-0.02355053117605786,-0.09837529,-0.11345247162180119,-1,13.474464416503906,927.2901000976562,962.2825927734375
1765772732.784187,-23.611263,0.1,0.0,-0.49666402,0.0,-23.3313905139611,0.22388720499306633,0.0669321624125252,-0.4585928409190185,-0.456323406731138,0.045566898198852256,0.027893493607272186,-0.2875319407301375,-0.10489129947366076,-0.0669321624125252,-0.040340610707750524,-0.027893493607272186,-0.06987357,-0.11602029641149625,-1,11.307716369628906,919.2401123046875,951.5579833984375
