timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost,ref_Px,ref_Py,ref_Pyaw,ref_Pv,ref_Pw,phy_x,phy_y,phy_yaw,phy_v,phy_w,e_Px,e_Py,e_Pyaw,e_Pv,e_Pw,u_Pv,u_Pw,phy_v_hat,phy_f_hat,phy_tau
1765890408.5948117,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.29580008081469,-7.362941723484136,1.5707346746156612,0,0.0,0,0,0,0,0,0,0,-0.20982419,0.08081821,1,263.2014751434326,719.8113403320312,1179.7322998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.6144521,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.29580008081469,-7.362941723484136,1.5707346746156612,0,0.0,0,0,0,0,0,0,0,-0.18229458,0.07033149,1,19.288063049316406,780.7744750976562,1174.89599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.6650891,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295893669789773,-7.362049070239329,1.5706530487282502,0,0.0671610108897608,0,0,0,0,0,0,0,0.06855685,-0.049461406,1,19.79517936706543,618.5045776367188,1144.0701904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.7171009,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.29587582254742,-7.359728746981767,1.5705503838682278,0,0.0451318521865806,0,0,0,0,0,0,0,-0.12422515,0.06811278,1,21.70419692993164,701.1305541992188,1161.0155029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.774921,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295827941079306,-7.357818069482906,1.5705731538955479,0,0.022326770690520723,0,0,0,0,0,0,0,-0.008469641,0.060974643,1,29.652118682861328,778.04833984375,1171.405517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.8241484,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.29543235803498,-7.355509256224931,1.5706891345610208,0,0.02569392569576726,0,0,0,0,0,0,0,0.0030540023,0.111347616,1,27.020931243896484,673.635498046875,1162.2852783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.8690114,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295314648448368,-7.3532943451799735,1.5706763513877884,0,0.0300846790320329,0,0,0,0,0,0,0,-0.18918344,-0.003432669,1,23.607492446899414,714.79541015625,1171.1563720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.9168057,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295323594138203,-7.350360837234305,1.5706506518832692,0,0.060583240147353445,0,0,0,0,0,0,0,-0.037249476,-0.11661859,1,21.5151309967041,699.2632446289062,1142.267333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890408.9713085,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295295867173866,-7.347369601372492,1.570542527543012,0,0.00799412964660545,0,0,0,0,0,0,0,0.0983703,0.0006947925,1,25.965213775634766,759.0460815429688,1156.092041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765890409.0179737,-18.29546,-7.362781,1.5707381,0.19518404,0,-18.295311574439243,-7.347552229890201,1.5705422612269029,0,0.0020729579383014264,0,0,0,0,0,0,0,0.25479472,0.11605282,1,22.638559341430664,780.2327880859375,1175.8382568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
