timestamp,ref_x,ref_y,ref_yaw,ref_v,act_x,act_y,act_yaw,act_v,act_vx,act_vy,error_lon,error_lat,error_yaw,error_v,cmd_steer,cmd_accel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765542695.1744964,-18.295747756958008,-7.362940311431885,1.570771694184099,0.0,-18.295974813106856,-7.363042338751417,1.5707702278162137,0.0,0.0,-0.0,-0.00010203291248725046,0.0002270536355798553,-1.4663678853388262e-06,0.0,-0.01393284,0.002910463884472847,1,256.90221786499023,2.4361276626586914,8.35774040222168
1765542695.1820016,-18.295747756958008,-7.362940311431885,1.570771694184099,0.0,-18.295974813106856,-7.363042338751417,1.5707702278162137,0.0,0.0,-0.0,-0.00010203291248725046,0.0002270536355798553,-1.4663678853388262e-06,0.0,0.011280093,0.01318467479199171,1,7.0667266845703125,3.0472731590270996,8.244961738586426
1765542695.2358618,-18.295747751961596,-7.362743844360264,1.570771694184099,0.0001709425648889068,-18.29595272697197,-7.362743839145659,1.5707844757280456,0.01561855295558285,0.015602424581565067,-0.0007096080628909813,1.6553598135859712e-10,0.00020497501043923987,1.2781543946571716e-05,0.01543148201667616,-0.016736029,0.015084245178848505,1,10.93292236328125,3.1620352268218994,8.15662956237793
1765542695.2854362,-18.295747689667312,-7.360294331870945,1.570771694184099,0.0023022205658164087,-18.295948469095336,-7.36029432674029,1.570789269418008,0.046570751478910793,0.04655134136706473,0.0013444367733292451,1.8493350421821082e-10,0.0002007794280893468,1.7575233908884158e-05,0.04424912080124832,-0.011694512,0.016158897664770484,1,10.522603988647461,2.1202521324157715,8.198199272155762
1765542695.3366578,-18.29574767395124,-7.359676350504636,1.570771694184099,0.002839915350691845,-18.295930635540113,-7.359676345821374,1.5707941962660246,0.01568157798658073,0.015640113638445457,0.0011396199040582266,1.7644105597219707e-10,0.00018296158893295203,2.250208192555725e-05,0.012800198287753611,-0.017855244,0.015791878641285,1,11.71731948852539,2.5718839168548584,8.336142539978027
1765542695.3856628,-18.295747603908055,-7.356922138544189,1.570771694184099,0.00523630703548065,-18.2959284774685,-7.35692213388845,1.5707716925548132,0.052284590276537625,0.05226030774525362,0.001593303096337019,2.003517746944769e-10,0.00018087356050541377,-1.629285817372761e-09,0.04702400070977297,-0.017341446,0.009609551544930784,1,10.780811309814453,3.0712432861328125,8.00382137298584
1765542695.4427483,-18.295747583353478,-7.3561138992483475,1.570771694184099,0.005939541919247727,-18.295908288088317,-7.356113895098021,1.570776885718939,0.0189148577635526,0.01891477310610863,-5.659116411299658e-05,1.917491173803828e-10,0.00016070473489212422,5.191534840021106e-06,0.012975231186860905,-0.00538012,0.005965358375174178,1,17.758607864379883,2.2922465801239014,8.317850112915039
1765542695.4837914,-18.29574751004823,-7.353231417707364,1.570771694184099,0.008447538723984955,-18.295902882536044,-7.353231413665874,1.5707597083299079,0.028221776254702704,0.028221713711000945,5.9415358306451166e-05,2.1425978765650193e-10,0.00015537248786669103,-1.1985854191154386e-05,0.01977417498701599,-0.010107335,0.011489487763309141,1,8.901834487915039,2.552582263946533,8.124902725219727
1765542695.5369005,-18.295747451246378,-7.35091923340855,1.570771694184099,0.010459329866769241,-18.295908475247707,-7.350919229201861,1.5707450609439124,0.03510501475726406,0.035104629677387394,0.00016442725205831465,2.402467763182774e-10,0.00016102400138399395,-2.6633240186590967e-05,0.02464529981061815,-0.0071516335,0.021402028280739546,1,11.945486068725586,3.1157631874084473,8.128867149353027
1765542695.6124392,-18.29574740032658,-7.348916984149174,1.570771694184099,0.012201451949219129,-18.296098318013147,-7.348916975094648,1.5706538476765772,0.04324460141957798,0.043239449895955615,0.0006674763166655993,4.1050722075633847e-10,0.00035091768668427196,-0.00011784650752177939,0.031037997946736486,-0.00022286735,0.025539440492561648,1,34.78240966796875,2.9841713905334473,8.20129680633545
1765542695.6388357,-18.295747300451634,-7.344989738990102,1.570771694184099,0.015618479316205209,-18.29620528491275,-7.344989727176256,1.570594858658432,0.08174990959269832,0.08174989574876639,4.757604625365337e-05,5.324929170296199e-10,0.0004579844612699498,-0.00017683552566705174,0.06613141643256118,-0.007579234,0.04061481262826903,1,13.940811157226562,1.9950405359268188,8.309484481811523
1765542695.6868913,-18.29574719498685,-7.340842692295366,1.570771694184099,0.01922675215737068,-18.29611982103983,-7.340842682613783,1.570620691321006,0.05399417127888388,0.05399199968053781,0.0004842546749940304,5.028309966973014e-10,0.00037262605310781766,-0.00015100286309310818,0.034765247523167134,-0.023792177,0.058728248714494585,1,11.895895004272461,3.0803213119506836,8.227109909057617
1765542695.7448192,-18.295747083953298,-7.336476672589257,1.570771694184099,0.023025549588213623,-18.296443586501994,-7.336476654630527,1.5703989831602567,0.1653532101250486,0.1652043377733181,0.007015046652581593,8.020542974240457e-10,0.0006965025489266402,-0.00037271102384228705,0.1421787881851045,-0.015814435,0.05811810514565459,1,19.82879638671875,2.131380319595337,9.009371757507324
1765542695.784071,-18.295746735726112,-7.322783813840872,1.570771694184099,0.03493946664211098,-18.295962277824714,-7.322783807986426,1.5704129647559797,0.2542713888491709,0.2542011587717149,0.00597579002339128,5.450820786123186e-10,0.00021554209868023636,-0.00035872942811931985,0.21926169212960392,0.003026981,0.048817635847780164,1,9.177207946777344,3.4120311737060547,9.59133529663086
