timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost,ref_Px,ref_Py,ref_Pyaw,ref_Pv,ref_Pw,phy_x,phy_y,phy_yaw,phy_v,phy_w,e_Px,e_Py,e_Pyaw,e_Pv,e_Pw,u_Pv,u_Pw,phy_v_hat,phy_f_hat,phy_tau
1765892128.7166648,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295660744163605,-7.363018018405438,1.570744927785858,0.0,0.0,0.0,-0.0,1.1326351117522206,-0.00021716712379793007,2.6861210022932624e-06,0.30237773060798645,0.0,0.1026758924126625,0.2,1,239.18604850769043,55694.1640625,58031.24609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.73774,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295660744163605,-7.363018018405438,1.570744927785858,0.0,0.0,0.0,-0.0,1.1326351117522206,-0.00021716712379793007,2.6861210022932624e-06,0.30237773060798645,0.0,0.12801772356033325,0.4,1,20.712614059448242,56510.2109375,58054.78515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.7892697,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295688019558057,-7.362395746685125,1.5707547814818912,0.04632231199410329,0.04628817617383166,-0.0017780143360977584,-5.053053146612702e-05,1.132012838970723,-0.0002556290127961698,-7.167575030830876e-06,0.2560895544341548,5.053053146612702e-05,-0.021982276439666742,0.46467503905296326,1,22.080659866333008,55530.78515625,57415.6953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.8360646,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295769202160184,-7.360307678073361,1.5708096426003468,0.02133248962007038,0.021257575740197963,0.0017862214420831157,0.0014888364363310827,1.1299247535505055,-0.00039888730063679444,-6.202869348648221e-05,0.28112015486778846,-0.0014888364363310827,0.12801772356033325,0.3832955062389374,1,18.917560577392578,55825.921875,57676.90234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.8906791,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295751281646467,-7.358262999153563,1.5708361410531932,0.0277581783096064,0.027757452554093134,-0.00020072562161282386,0.0008558276872615608,1.1278800643792257,-0.0004108266372182606,-8.852714633289516e-05,0.27462027805389333,-0.0008558276872615608,-0.021982276439666742,0.4335319399833679,1,23.532867431640625,55681.9375,57600.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.9412756,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295842665760958,-7.355856396906501,1.5708838116367057,0.040069468421121135,0.03996979263099782,0.0028245312153092113,0.0020206152204487763,1.1254734332807574,-0.0005557669104564651,-0.00013619772984529988,0.26240793797698864,-0.0020206152204487763,-0.17198227643966674,0.2335319399833679,1,22.184133529663086,55427.88671875,57384.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892128.9878664,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.296046161011603,-7.352180939321126,1.5708581121321863,0.12679096813525384,0.12652137299488286,-0.008263883842642279,-0.023947331775506658,1.1217979770406425,-0.0007301109615611131,-0.000110498225325939,0.1758563576131036,0.023947331775506658,-0.3219822764396667,0.4335319399833679,1,20.671367645263672,54432.57421875,56141.77734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892129.036772,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.295849618909237,-7.34473369017187,1.57068940087713,0.15287818180015503,0.15089625881835522,-0.024536860947260593,-0.011779810646936178,1.1143508141313085,-0.00034510521014861456,5.821302973041398e-05,0.15148147178963123,0.011779810646936178,-0.2664668560028076,0.2832868695259094,1,19.60015296936035,54383.68359375,55765.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892129.0928187,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.29562381149436,-7.338258079213077,1.57034438835791,0.23629892949426165,0.22671695688207114,-0.06660784895391193,-0.015540811002427444,1.1078751545257857,0.0002622405988641973,0.0004032255489503367,0.07566077372591531,0.015540811002427444,-0.2139453887939453,0.3025112450122833,1,25.66981315612793,53150.83203125,54703.74609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765892129.1401086,-18.295385,-6.230383,1.5707476,0.30237773,0.0,-18.29425954025817,-7.319337795041497,1.5686582079137263,0.34733399646061835,0.3390177461320185,-0.07555046594741216,-0.011854990852271274,1.0889499794876634,0.0034541310927687077,0.002089405993134008,-0.036640015524032066,0.011854990852271274,-0.06394538879394532,0.24909406900405884,1,22.878646850585938,51922.3515625,53207.73046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
