timestamp,ref_x,ref_y,ref_yaw,ref_v,act_x,act_y,act_yaw,act_v,error_lat,error_yaw,error_v,cmd_steer,cmd_accel,cmd_gear,comp_time_ms
1765282316.1283264,-18.295763,-7.3628526,1.570742,0.0,-18.29593158237249,-7.362948876608369,1.570740400412005,0.0,0.00016856139464003998,-1.6106582465535977e-06,0.0,0.0041767373,0.013366633,1,259.7229480743408
1765282316.179196,-18.295763,-7.3628526,1.570742,0.0,-18.29593158237249,-7.362948876608369,1.570740400412005,0.0,0.00016856139464003998,-1.6106582465535977e-06,0.0,0.009903308,0.021663547,1,50.28557777404785
1765282316.2181735,-18.295763,-7.3628526,1.570742,0.0,-18.295915885701046,-7.362141115267076,1.5707497214758201,0.04988262614342449,0.00015290859733997934,7.710405568683854e-06,0.04988262614342449,0.017042875,0.03026744,1,38.521528244018555
1765282316.276579,-18.295763,-7.3628526,1.570742,0.0,-18.295908607230423,-7.3596277074412875,1.5707619720168344,0.05580196886897691,0.00014576664428741544,1.996094658296421e-05,0.05580196886897691,0.037597023,0.030020136,1,47.43361473083496
1765282316.319954,-18.295763,-7.3628526,1.570742,0.0,-18.29589942141116,-7.358168586319558,1.570774222557849,0.031111859205815093,0.0001366600782474859,3.2211487597466615e-05,0.031111859205815093,0.012829145,0.030631702,1,40.85230827331543
1765282316.375924,-18.295763,-7.3628526,1.570742,0.0,-18.295945583132504,-7.354499801313129,1.5708159010289087,0.0656157100116223,0.00018302107231081636,7.388995865720283e-05,0.0656157100116223,0.055333614,0.026562557,1,46.79250717163086
1765282316.4177015,-18.295763,-7.3628526,1.570742,0.0,-18.295959398940155,-7.352763159794729,1.570829216834359,0.07222958195355203,0.00019693120690689926,8.720576410747859e-05,0.07222958195355203,0.045361545,0.010670671,1,38.71941566467285
1765282316.481908,-18.295763,-7.3628526,1.570742,0.0,-18.295964641169615,-7.348926520124852,1.5708985921807557,0.05540944836755403,0.0002023818262343063,0.00015658111050420587,0.05540944836755403,0.07502568,-0.008500792,1,52.77061462402344
1765282316.5221143,-18.295763,-7.3628526,1.570742,0.0,-18.29616458833708,-7.344161007686258,1.570908978509007,0.07983247361654683,0.000402587835967354,0.00016696743875543876,0.07983247361654683,0.07533803,-0.03535084,1,39.232492446899414
1765282316.6166496,-18.295763,-7.3628526,1.570742,0.0,-18.296370738253607,-7.336368494491036,1.5710425360376743,0.16567860902101214,0.000609161008502522,0.00030052496742283275,0.16567860902101214,0.08659741,-0.062324405,1,77.93903350830078
1765282316.6671712,-18.295763,-7.3628526,1.570742,0.0,-18.296675779056702,-7.321310085067146,1.5715024639579311,0.28511194559276754,0.0009150197200336909,0.0007604528876796746,0.28511194559276754,0.07026605,-0.08892791,1,50.2934455871582
1765282316.706753,-18.295763,-7.3628526,1.570742,0.0,-18.296939092739432,-7.308128315578989,1.571875040194433,0.013236290953910232,0.0011790493801396265,0.0011330291241815615,0.013236290953910232,0.05013003,-0.09024249,1,39.109230041503906
1765282316.7444944,-18.295763,-7.3628526,1.570742,0.0,-18.296971958190202,-7.308182210956027,1.5718679828175444,0.04003432618014358,0.0012119119035428577,0.0011259717472928976,0.04003432618014358,0.015936129,-0.065125786,1,37.21046447753906
1765282316.7835584,-18.295763,-7.3628526,1.570742,0.0,-18.29702886217243,-7.307084977407068,1.5718851602065753,0.025719020640854726,0.0012688754828060393,0.0011431491363238509,0.025719020640854726,-0.0029813396,-0.04591403,1,38.53583335876465
1765282316.812636,-18.295763,-7.3628526,1.570742,0.0,-18.297047292103407,-7.305064571438793,1.5719104602369312,0.03281860033584511,0.0012874151536011243,0.001168449166679686,0.03281860033584511,-0.013951741,-0.039769877,1,28.557300567626953
1765282316.8764663,-18.295763,-7.3628526,1.570742,0.0,-18.29702272876179,-7.303093790935057,1.5719171181396563,0.06849478303785818,0.0012629588563559304,0.0011751070694048236,0.06849478303785818,-0.021588083,-0.037062492,1,47.17421531677246
1765282316.9193332,-18.295763,-7.3628526,1.570742,0.0,-18.29699602588093,-7.301224112437742,1.5719171181396563,0.07432702490641178,0.0012363575284409997,0.0011751070694048236,0.07432702490641178,-0.0031121662,-0.033555888,1,40.25006294250488
1765282316.969697,-18.295763,-7.3628526,1.570742,0.0,-18.296929925487778,-7.296452906057198,1.5719031365439335,0.09345299387258521,0.0011705162868262046,0.0011611254736820786,0.09345299387258521,-0.019102525,-0.0390242,1,40.517568588256836
1765282317.0267832,-18.295763,-7.3628526,1.570742,0.0,-18.297242518627158,-7.292212226295394,1.571722041589808,0.14071822939370032,0.0014833397618053805,0.0009800305195566406,0.14071822939370032,0.009499189,-0.057696797,1,47.574758529663086
1765282317.1074355,-18.295763,-7.3628526,1.570742,0.0,-18.297251587841906,-7.2762702934185635,1.5716101888240248,0.2960250739550982,0.0014932748742070426,0.000868177753773347,0.2960250739550982,-0.0070265215,-0.08177263,1,66.09821319580078
1765282317.169517,-18.295763,-7.3628526,1.570742,0.0,-18.296879616120837,-7.275435113021064,1.5717687800669389,0.005626250679450845,0.0011213485165671533,0.0010267689966874105,0.005626250679450845,0.02509894,-0.08363183,1,61.80596351623535
1765282317.208873,-18.295763,-7.3628526,1.570742,0.0,-18.296815913960845,-7.274427996556401,1.5717907511459321,0.0035916036379845025,0.0010577010588374081,0.0010487400756806764,0.0035916036379845025,0.04386551,-0.079318196,1,38.927555084228516
1765282317.249831,-18.295763,-7.3628526,1.570742,0.0,-18.296897922000998,-7.272502539445125,1.5717839600851524,0.021552168953944222,0.0011398136815902085,0.0010419490149009556,0.021552168953944222,0.061638057,-0.077968016,1,40.4057502746582
1765282317.2864583,-18.295763,-7.3628526,1.570742,0.0,-18.297018852571032,-7.271080159255195,1.5717687800669389,0.02882642864204042,0.001260821509236735,0.0010267689966874105,0.02882642864204042,0.02032609,-0.059238493,1,36.192893981933594
1765282317.3259737,-18.295763,-7.3628526,1.570742,0.0,-18.297282770685772,-7.269029869234753,1.5716992715624878,0.04422529352637977,0.0015248509869672674,0.0009572604922363226,0.04422529352637977,0.014017729,-0.03759965,1,39.13164138793945
1765282317.3760726,-18.295763,-7.3628526,1.570742,0.0,-18.29709675912013,-7.264603050117562,1.5719003402247889,0.07224895368466681,0.0013390798672182288,0.0011583291545373964,0.07224895368466681,-0.0070744604,-0.0408068,1,47.03712463378906
1765282317.420101,-18.295763,-7.3628526,1.570742,0.0,-18.297342825115088,-7.2615838613126655,1.5718199127598684,0.08791901539393619,0.001585309851606941,0.0010779016896169669,0.08791901539393619,0.01720737,-0.056741662,1,41.04948043823242
1765282317.4773211,-18.295763,-7.3628526,1.570742,0.0,-18.297239327331862,-7.2514547958172875,1.5718711786108526,0.18624843406321465,0.0014823622359246935,0.001129167540601106,0.18624843406321465,0.012128701,-0.07736014,1,48.16246032714844
1765282317.5198464,-18.295763,-7.3628526,1.570742,0.0,-18.29732870341927,-7.250445399729608,1.5718328290911554,0.005997071382867457,0.0015717931494149554,0.0010908180209039386,0.005997071382867457,0.021822248,-0.0740057,1,40.86041450500488
1765282317.615586,-18.295763,-7.3628526,1.570742,0.0,-18.29738019388081,-7.2482195356898735,1.5718260380303757,0.041804585636209944,0.0016234045103728119,0.001084026960124218,0.041804585636209944,-0.012051913,-0.0742198,1,77.16870307922363
1765282317.6601877,-18.295763,-7.3628526,1.570742,0.0,-18.29749543420982,-7.242815519273981,1.571838022255281,0.07242454933933554,0.0017389383624590205,0.001096011185029555,0.07242454933933554,0.023969956,-0.07534157,1,44.27027702331543
1765282317.701555,-18.295763,-7.3628526,1.570742,0.0,-18.297349692743857,-7.239127957777222,1.5719358934253413,0.09937959448559006,0.0015933971890738313,0.0011938823550898814,0.09937959448559006,0.03446026,-0.054695673,1,40.63701629638672
1765282317.7416165,-18.295763,-7.3628526,1.570742,0.0,-18.297609474363092,-7.22659106160479,1.5718790349360683,0.2005473499367551,0.0018538597589226105,0.001137023865816822,0.2005473499367551,-0.016375538,-0.015261071,1,39.33238983154297
1765282317.7801023,-18.295763,-7.3628526,1.570742,0.0,-18.297670720503916,-7.225346537390923,1.5718675833433808,0.007283068232044984,0.0019151734969822746,0.0011255722731293716,0.007283068232044984,0.017445315,-0.007844185,1,37.74118423461914
